rh,datetime
58.8,2023-11-09 13:29:10
58.7,2023-11-09 13:29:11
58.7,2023-11-09 13:29:19
58.7,2023-11-09 13:29:20
58.6,2023-11-09 13:29:21
58.4,2023-11-09 13:29:24
58.5,2023-11-09 13:29:25
58.6,2023-11-09 13:29:28
58.5,2023-11-09 13:29:29
58.6,2023-11-09 13:29:32
58.4,2023-11-09 13:29:33
58.6,2023-11-09 13:29:36
58.6,2023-11-09 13:29:37
58.7,2023-11-09 13:29:40
58.6,2023-11-09 13:29:42
58.7,2023-11-09 13:29:49
58.6,2023-11-09 13:29:52
58.5,2023-11-09 13:29:54
58.6,2023-11-09 13:29:56
58.6,2023-11-09 13:29:58
58.6,2023-11-09 13:30:00
58.4,2023-11-09 13:30:02
58.3,2023-11-09 13:30:05
58.4,2023-11-09 13:30:06
58.5,2023-11-09 13:30:08
58.3,2023-11-09 13:30:10
58.2,2023-11-09 13:30:12
58.3,2023-11-09 13:30:14
58.4,2023-11-09 13:30:20
58.4,2023-11-09 13:30:22
58.6,2023-11-09 13:30:24
58.6,2023-11-09 13:30:26
58.6,2023-11-09 13:30:28
58.7,2023-11-09 13:30:31
58.8,2023-11-09 13:30:32
58.8,2023-11-09 13:30:35
59.0,2023-11-09 13:30:36
58.9,2023-11-09 13:30:39
59.2,2023-11-09 13:30:40
59.1,2023-11-09 13:30:43
59.1,2023-11-09 13:30:44
59.2,2023-11-09 13:30:50
59.4,2023-11-09 13:30:52
59.4,2023-11-09 13:30:55
59.5,2023-11-09 13:30:56
59.6,2023-11-09 13:30:59
59.6,2023-11-09 13:31:00
59.7,2023-11-09 13:31:03
59.7,2023-11-09 13:31:04
59.8,2023-11-09 13:31:06
59.8,2023-11-09 13:31:08
59.9,2023-11-09 13:31:10
59.9,2023-11-09 13:31:12
60.0,2023-11-09 13:31:14
59.9,2023-11-09 13:31:21
59.8,2023-11-09 13:31:23
59.8,2023-11-09 13:31:24
59.8,2023-11-09 13:31:26
59.9,2023-11-09 13:31:28
60.0,2023-11-09 13:31:30
60.2,2023-11-09 13:31:32
60.3,2023-11-09 13:31:34
60.5,2023-11-09 13:31:36
60.4,2023-11-09 13:31:38
60.5,2023-11-09 13:31:40
60.6,2023-11-09 13:31:42
60.8,2023-11-09 13:31:44
60.9,2023-11-09 13:31:51
61.0,2023-11-09 13:31:53
61.2,2023-11-09 13:31:54
61.0,2023-11-09 13:31:56
61.3,2023-11-09 13:31:58
61.1,2023-11-09 13:32:00
61.0,2023-11-09 13:32:02
61.0,2023-11-09 13:32:04
61.1,2023-11-09 13:32:06
61.0,2023-11-09 13:32:08
61.0,2023-11-09 13:32:10
60.9,2023-11-09 13:32:12
60.9,2023-11-09 13:32:14
60.8,2023-11-09 13:32:21
60.7,2023-11-09 13:32:23
60.8,2023-11-09 13:32:24
60.8,2023-11-09 13:32:26
60.7,2023-11-09 13:32:28
60.6,2023-11-09 13:32:30
60.6,2023-11-09 13:32:32
60.5,2023-11-09 13:32:35
60.4,2023-11-09 13:32:36
60.0,2023-11-09 13:32:38
60.0,2023-11-09 13:32:40
60.0,2023-11-09 13:32:42
59.9,2023-11-09 13:32:44
59.9,2023-11-09 13:32:52
59.6,2023-11-09 13:32:53
59.7,2023-11-09 13:32:55
59.7,2023-11-09 13:32:56
59.7,2023-11-09 13:32:58
59.5,2023-11-09 13:33:00
59.3,2023-11-09 13:33:03
59.3,2023-11-09 13:33:05
59.4,2023-11-09 13:33:07
59.2,2023-11-09 13:33:08
59.1,2023-11-09 13:33:11
59.1,2023-11-09 13:33:13
59.2,2023-11-09 13:33:15
59.0,2023-11-09 13:33:21
58.8,2023-11-09 13:33:23
58.6,2023-11-09 13:33:25
58.7,2023-11-09 13:33:27
58.6,2023-11-09 13:33:29
58.7,2023-11-09 13:33:31
58.6,2023-11-09 13:33:33
58.8,2023-11-09 13:33:35
58.8,2023-11-09 13:33:37
58.9,2023-11-09 13:33:39
59.0,2023-11-09 13:33:41
59.0,2023-11-09 13:33:43
59.0,2023-11-09 13:33:45
59.2,2023-11-09 13:33:52
59.2,2023-11-09 13:33:53
59.3,2023-11-09 13:33:55
59.2,2023-11-09 13:33:57
59.2,2023-11-09 13:33:59
59.2,2023-11-09 13:34:01
59.4,2023-11-09 13:34:03
59.5,2023-11-09 13:34:05
59.5,2023-11-09 13:34:07
59.6,2023-11-09 13:34:09
59.6,2023-11-09 13:34:11
59.6,2023-11-09 13:34:13
59.6,2023-11-09 13:34:15
59.4,2023-11-09 13:34:22
59.4,2023-11-09 13:34:23
59.3,2023-11-09 13:34:25
59.1,2023-11-09 13:34:27
59.1,2023-11-09 13:34:29
59.0,2023-11-09 13:34:31
59.0,2023-11-09 13:34:33
59.1,2023-11-09 13:34:35
59.2,2023-11-09 13:34:37
59.2,2023-11-09 13:34:39
59.2,2023-11-09 13:34:41
59.1,2023-11-09 13:34:43
59.1,2023-11-09 13:34:45
59.0,2023-11-09 13:34:52
59.1,2023-11-09 13:34:53
59.0,2023-11-09 13:34:55
58.8,2023-11-09 13:34:57
58.8,2023-11-09 13:34:59
58.9,2023-11-09 13:35:01
59.0,2023-11-09 13:35:03
58.9,2023-11-09 13:35:05
59.0,2023-11-09 13:35:07
59.1,2023-11-09 13:35:09
59.1,2023-11-09 13:35:11
59.2,2023-11-09 13:35:13
59.3,2023-11-09 13:35:15
59.5,2023-11-09 13:35:22
59.7,2023-11-09 13:35:23
59.7,2023-11-09 13:35:25
59.7,2023-11-09 13:35:27
59.8,2023-11-09 13:35:29
59.8,2023-11-09 13:35:31
59.9,2023-11-09 13:35:33
60.1,2023-11-09 13:35:35
60.1,2023-11-09 13:35:37
60.0,2023-11-09 13:35:39
60.3,2023-11-09 13:35:41
60.3,2023-11-09 13:35:43
60.2,2023-11-09 13:35:45
60.3,2023-11-09 13:35:47
60.2,2023-11-09 13:35:54
60.7,2023-11-09 13:35:55
60.7,2023-11-09 13:35:57
60.8,2023-11-09 13:35:59
60.9,2023-11-09 13:36:01
60.8,2023-11-09 13:36:03
60.7,2023-11-09 13:36:05
60.5,2023-11-09 13:36:07
60.3,2023-11-09 13:36:09
60.4,2023-11-09 13:36:11
60.2,2023-11-09 13:36:13
60.1,2023-11-09 13:36:15
60.0,2023-11-09 13:36:17
60.0,2023-11-09 13:36:24
60.1,2023-11-09 13:36:25
60.2,2023-11-09 13:36:27
60.3,2023-11-09 13:36:29
60.1,2023-11-09 13:36:31
59.9,2023-11-09 13:36:33
59.7,2023-11-09 13:36:35
59.7,2023-11-09 13:36:37
59.5,2023-11-09 13:36:39
59.3,2023-11-09 13:36:41
59.3,2023-11-09 13:36:43
59.3,2023-11-09 13:36:45
59.0,2023-11-09 13:36:47
58.8,2023-11-09 13:36:54
58.9,2023-11-09 13:36:55
58.9,2023-11-09 13:36:57
58.9,2023-11-09 13:36:59
58.9,2023-11-09 13:37:01
59.0,2023-11-09 13:37:03
58.9,2023-11-09 13:37:05
59.0,2023-11-09 13:37:07
59.0,2023-11-09 13:37:09
59.1,2023-11-09 13:37:11
59.0,2023-11-09 13:37:13
59.1,2023-11-09 13:37:15
58.9,2023-11-09 13:37:17
59.1,2023-11-09 13:37:24
58.8,2023-11-09 13:37:26
58.9,2023-11-09 13:37:28
59.0,2023-11-09 13:37:30
58.8,2023-11-09 13:37:32
58.8,2023-11-09 13:37:34
58.8,2023-11-09 13:37:36
58.9,2023-11-09 13:37:38
58.7,2023-11-09 13:37:40
58.8,2023-11-09 13:37:42
58.6,2023-11-09 13:37:44
58.9,2023-11-09 13:37:46
58.7,2023-11-09 13:37:48
58.6,2023-11-09 13:37:54
58.7,2023-11-09 13:37:56
58.6,2023-11-09 13:37:58
58.6,2023-11-09 13:38:00
58.7,2023-11-09 13:38:02
58.7,2023-11-09 13:38:04
58.6,2023-11-09 13:38:06
58.5,2023-11-09 13:38:08
58.7,2023-11-09 13:38:10
58.6,2023-11-09 13:38:12
58.6,2023-11-09 13:38:14
58.6,2023-11-09 13:38:16
58.6,2023-11-09 13:38:18
58.6,2023-11-09 13:38:24
58.6,2023-11-09 13:38:26
58.3,2023-11-09 13:38:28
58.6,2023-11-09 13:38:30
58.5,2023-11-09 13:38:32
58.4,2023-11-09 13:38:34
58.5,2023-11-09 13:38:36
58.4,2023-11-09 13:38:38
58.4,2023-11-09 13:38:40
58.6,2023-11-09 13:38:42
58.4,2023-11-09 13:38:44
58.7,2023-11-09 13:38:46
58.4,2023-11-09 13:38:48
58.5,2023-11-09 13:38:54
58.6,2023-11-09 13:38:56
58.7,2023-11-09 13:38:58
58.8,2023-11-09 13:39:00
58.7,2023-11-09 13:39:02
58.6,2023-11-09 13:39:04
58.8,2023-11-09 13:39:06
58.8,2023-11-09 13:39:08
58.8,2023-11-09 13:39:10
58.7,2023-11-09 13:39:12
58.8,2023-11-09 13:39:14
58.7,2023-11-09 13:39:16
58.7,2023-11-09 13:39:18
58.8,2023-11-09 13:39:24
58.7,2023-11-09 13:39:26
58.7,2023-11-09 13:39:28
58.7,2023-11-09 13:39:30
58.7,2023-11-09 13:39:32
58.7,2023-11-09 13:39:34
58.7,2023-11-09 13:39:36
58.6,2023-11-09 13:39:38
58.7,2023-11-09 13:39:40
58.6,2023-11-09 13:39:42
58.6,2023-11-09 13:39:44
58.6,2023-11-09 13:39:46
58.6,2023-11-09 13:39:48
58.7,2023-11-09 13:39:54
58.7,2023-11-09 13:39:56
58.7,2023-11-09 13:39:58
58.8,2023-11-09 13:40:00
58.7,2023-11-09 13:40:02
58.8,2023-11-09 13:40:04
58.7,2023-11-09 13:40:06
58.8,2023-11-09 13:40:08
58.6,2023-11-09 13:40:10
58.7,2023-11-09 13:40:12
58.7,2023-11-09 13:40:14
58.5,2023-11-09 13:40:16
58.5,2023-11-09 13:40:18
58.5,2023-11-09 13:40:25
58.4,2023-11-09 13:40:26
58.3,2023-11-09 13:40:28
58.1,2023-11-09 13:40:30
58.0,2023-11-09 13:40:32
58.0,2023-11-09 13:40:34
58.0,2023-11-09 13:40:36
58.1,2023-11-09 13:40:39
58.0,2023-11-09 13:40:40
58.0,2023-11-09 13:40:43
57.9,2023-11-09 13:40:45
58.0,2023-11-09 13:40:47
58.0,2023-11-09 13:40:49
58.0,2023-11-09 13:40:55
58.0,2023-11-09 13:40:56
57.9,2023-11-09 13:40:58
58.1,2023-11-09 13:41:00
58.0,2023-11-09 13:41:02
58.2,2023-11-09 13:41:04
58.3,2023-11-09 13:41:06
58.2,2023-11-09 13:41:08
58.2,2023-11-09 13:41:10
58.2,2023-11-09 13:41:12
58.1,2023-11-09 13:41:14
58.4,2023-11-09 13:41:16
58.0,2023-11-09 13:41:19
58.3,2023-11-09 13:41:21
58.4,2023-11-09 13:41:27
58.4,2023-11-09 13:41:29
58.6,2023-11-09 13:41:31
58.5,2023-11-09 13:41:33
58.7,2023-11-09 13:41:35
58.6,2023-11-09 13:41:37
58.7,2023-11-09 13:41:39
58.9,2023-11-09 13:41:41
58.9,2023-11-09 13:41:43
58.8,2023-11-09 13:41:45
58.7,2023-11-09 13:41:47
58.9,2023-11-09 13:41:49
59.0,2023-11-09 13:41:51
58.8,2023-11-09 13:41:57
58.9,2023-11-09 13:41:59
59.1,2023-11-09 13:42:01
59.2,2023-11-09 13:42:03
59.2,2023-11-09 13:42:05
59.6,2023-11-09 13:42:07
59.7,2023-11-09 13:42:09
59.7,2023-11-09 13:42:11
59.7,2023-11-09 13:42:13
59.8,2023-11-09 13:42:15
59.9,2023-11-09 13:42:17
59.7,2023-11-09 13:42:19
59.5,2023-11-09 13:42:21
59.4,2023-11-09 13:42:27
59.4,2023-11-09 13:42:29
59.4,2023-11-09 13:42:31
59.4,2023-11-09 13:42:33
59.3,2023-11-09 13:42:35
59.4,2023-11-09 13:42:37
59.4,2023-11-09 13:42:39
59.3,2023-11-09 13:42:41
59.4,2023-11-09 13:42:43
59.4,2023-11-09 13:42:45
59.4,2023-11-09 13:42:47
59.4,2023-11-09 13:42:49
59.4,2023-11-09 13:42:51
59.5,2023-11-09 13:42:57
59.5,2023-11-09 13:42:59
59.6,2023-11-09 13:43:01
59.5,2023-11-09 13:43:03
59.7,2023-11-09 13:43:05
59.7,2023-11-09 13:43:07
59.8,2023-11-09 13:43:09
59.7,2023-11-09 13:43:11
59.9,2023-11-09 13:43:13
59.8,2023-11-09 13:43:15
59.9,2023-11-09 13:43:17
59.9,2023-11-09 13:43:19
59.9,2023-11-09 13:43:21
60.0,2023-11-09 13:43:27
60.2,2023-11-09 13:43:29
60.1,2023-11-09 13:43:31
60.3,2023-11-09 13:43:33
60.3,2023-11-09 13:43:35
60.3,2023-11-09 13:43:37
60.4,2023-11-09 13:43:39
60.5,2023-11-09 13:43:41
60.6,2023-11-09 13:43:43
60.8,2023-11-09 13:43:45
60.8,2023-11-09 13:43:47
60.9,2023-11-09 13:43:49
60.9,2023-11-09 13:43:51
61.1,2023-11-09 13:43:57
61.3,2023-11-09 13:43:59
61.3,2023-11-09 13:44:01
61.2,2023-11-09 13:44:03
61.3,2023-11-09 13:44:05
61.4,2023-11-09 13:44:07
61.3,2023-11-09 13:44:09
61.3,2023-11-09 13:44:11
61.4,2023-11-09 13:44:13
61.4,2023-11-09 13:44:15
61.3,2023-11-09 13:44:17
61.2,2023-11-09 13:44:19
61.2,2023-11-09 13:44:21
61.3,2023-11-09 13:44:27
61.3,2023-11-09 13:44:29
61.1,2023-11-09 13:44:31
61.1,2023-11-09 13:44:33
61.1,2023-11-09 13:44:35
61.3,2023-11-09 13:44:37
61.3,2023-11-09 13:44:39
61.5,2023-11-09 13:44:41
61.5,2023-11-09 13:44:43
61.7,2023-11-09 13:44:45
62.0,2023-11-09 13:44:47
62.5,2023-11-09 13:44:49
62.8,2023-11-09 13:44:51
62.8,2023-11-09 13:44:57
63.3,2023-11-09 13:44:59
63.6,2023-11-09 13:45:01
63.7,2023-11-09 13:45:03
63.7,2023-11-09 13:45:05
63.6,2023-11-09 13:45:07
63.5,2023-11-09 13:45:09
63.3,2023-11-09 13:45:11
63.0,2023-11-09 13:45:13
62.9,2023-11-09 13:45:15
62.8,2023-11-09 13:45:17
62.7,2023-11-09 13:45:19
62.7,2023-11-09 13:45:21
62.3,2023-11-09 13:45:28
61.9,2023-11-09 13:45:30
61.8,2023-11-09 13:45:32
61.8,2023-11-09 13:45:34
61.7,2023-11-09 13:45:36
61.8,2023-11-09 13:45:38
61.7,2023-11-09 13:45:40
61.5,2023-11-09 13:45:42
61.6,2023-11-09 13:45:44
61.4,2023-11-09 13:45:46
61.3,2023-11-09 13:45:48
61.4,2023-11-09 13:45:50
61.2,2023-11-09 13:45:52
61.1,2023-11-09 13:45:58
60.9,2023-11-09 13:46:00
60.8,2023-11-09 13:46:02
60.8,2023-11-09 13:46:04
60.7,2023-11-09 13:46:06
60.8,2023-11-09 13:46:08
60.7,2023-11-09 13:46:10
60.5,2023-11-09 13:46:12
60.7,2023-11-09 13:46:14
60.6,2023-11-09 13:46:16
60.7,2023-11-09 13:46:18
60.7,2023-11-09 13:46:20
60.8,2023-11-09 13:46:22
60.8,2023-11-09 13:46:28
61.1,2023-11-09 13:46:30
61.1,2023-11-09 13:46:32
61.1,2023-11-09 13:46:34
61.1,2023-11-09 13:46:36
61.1,2023-11-09 13:46:38
61.2,2023-11-09 13:46:40
61.0,2023-11-09 13:46:42
61.2,2023-11-09 13:46:44
61.1,2023-11-09 13:46:46
61.2,2023-11-09 13:46:48
61.0,2023-11-09 13:46:50
61.0,2023-11-09 13:46:52
61.2,2023-11-09 13:46:58
61.3,2023-11-09 13:47:00
61.4,2023-11-09 13:47:02
61.3,2023-11-09 13:47:04
61.2,2023-11-09 13:47:06
61.2,2023-11-09 13:47:08
61.1,2023-11-09 13:47:10
60.9,2023-11-09 13:47:12
60.9,2023-11-09 13:47:14
60.9,2023-11-09 13:47:16
60.8,2023-11-09 13:47:18
60.6,2023-11-09 13:47:20
60.6,2023-11-09 13:47:22
60.5,2023-11-09 13:47:28
60.5,2023-11-09 13:47:30
60.6,2023-11-09 13:47:32
60.4,2023-11-09 13:47:34
60.5,2023-11-09 13:47:36
60.4,2023-11-09 13:47:38
60.2,2023-11-09 13:47:40
60.3,2023-11-09 13:47:42
60.3,2023-11-09 13:47:44
60.2,2023-11-09 13:47:46
60.3,2023-11-09 13:47:48
60.4,2023-11-09 13:47:50
60.3,2023-11-09 13:47:52
60.3,2023-11-09 13:47:58
60.2,2023-11-09 13:48:00
60.3,2023-11-09 13:48:02
60.3,2023-11-09 13:48:04
60.3,2023-11-09 13:48:06
60.3,2023-11-09 13:48:08
60.3,2023-11-09 13:48:10
60.4,2023-11-09 13:48:12
60.5,2023-11-09 13:48:14
60.7,2023-11-09 13:48:16
60.5,2023-11-09 13:48:18
60.5,2023-11-09 13:48:20
60.5,2023-11-09 13:48:22
60.7,2023-11-09 13:48:28
60.7,2023-11-09 13:48:30
60.8,2023-11-09 13:48:32
61.0,2023-11-09 13:48:34
61.1,2023-11-09 13:48:36
61.2,2023-11-09 13:48:38
61.4,2023-11-09 13:48:40
61.5,2023-11-09 13:48:42
61.4,2023-11-09 13:48:44
61.4,2023-11-09 13:48:46
61.6,2023-11-09 13:48:48
61.8,2023-11-09 13:48:50
61.9,2023-11-09 13:48:52
62.3,2023-11-09 13:48:58
62.4,2023-11-09 13:49:00
62.4,2023-11-09 13:49:02
62.4,2023-11-09 13:49:04
62.7,2023-11-09 13:49:06
62.9,2023-11-09 13:49:08
63.2,2023-11-09 13:49:10
63.3,2023-11-09 13:49:12
63.4,2023-11-09 13:49:14
63.6,2023-11-09 13:49:16
63.3,2023-11-09 13:49:18
63.3,2023-11-09 13:49:20
63.4,2023-11-09 13:49:23
63.4,2023-11-09 13:49:29
63.9,2023-11-09 13:49:31
63.9,2023-11-09 13:49:33
64.2,2023-11-09 13:49:35
64.3,2023-11-09 13:49:37
64.4,2023-11-09 13:49:39
64.4,2023-11-09 13:49:41
64.3,2023-11-09 13:49:43
64.6,2023-11-09 13:49:45
64.5,2023-11-09 13:49:47
64.7,2023-11-09 13:49:49
64.7,2023-11-09 13:49:51
64.7,2023-11-09 13:49:53
64.9,2023-11-09 13:49:59
64.9,2023-11-09 13:50:01
64.9,2023-11-09 13:50:03
64.7,2023-11-09 13:50:05
64.5,2023-11-09 13:50:07
64.5,2023-11-09 13:50:09
64.7,2023-11-09 13:50:11
64.8,2023-11-09 13:50:13
65.1,2023-11-09 13:50:15
65.0,2023-11-09 13:50:17
64.9,2023-11-09 13:50:19
64.8,2023-11-09 13:50:21
64.8,2023-11-09 13:50:23
64.7,2023-11-09 13:50:29
64.3,2023-11-09 13:50:31
64.1,2023-11-09 13:50:33
63.7,2023-11-09 13:50:35
63.7,2023-11-09 13:50:37
63.4,2023-11-09 13:50:39
62.9,2023-11-09 13:50:41
62.6,2023-11-09 13:50:43
62.5,2023-11-09 13:50:45
62.2,2023-11-09 13:50:47
62.0,2023-11-09 13:50:49
61.9,2023-11-09 13:50:51
61.7,2023-11-09 13:50:53
61.7,2023-11-09 13:50:59
61.1,2023-11-09 13:51:01
61.2,2023-11-09 13:51:03
61.2,2023-11-09 13:51:05
61.2,2023-11-09 13:51:07
61.2,2023-11-09 13:51:09
61.0,2023-11-09 13:51:11
61.3,2023-11-09 13:51:13
61.2,2023-11-09 13:51:15
61.2,2023-11-09 13:51:17
61.3,2023-11-09 13:51:19
61.3,2023-11-09 13:51:21
61.3,2023-11-09 13:51:23
61.3,2023-11-09 13:51:29
61.3,2023-11-09 13:51:31
61.3,2023-11-09 13:51:33
61.2,2023-11-09 13:51:35
61.3,2023-11-09 13:51:37
61.3,2023-11-09 13:51:39
61.3,2023-11-09 13:51:41
61.2,2023-11-09 13:51:43
61.1,2023-11-09 13:51:45
60.8,2023-11-09 13:51:47
60.7,2023-11-09 13:51:49
60.8,2023-11-09 13:51:51
60.5,2023-11-09 13:51:53
60.3,2023-11-09 13:51:59
60.3,2023-11-09 13:52:01
60.4,2023-11-09 13:52:03
60.2,2023-11-09 13:52:05
60.2,2023-11-09 13:52:07
60.3,2023-11-09 13:52:09
60.2,2023-11-09 13:52:11
60.1,2023-11-09 13:52:13
60.0,2023-11-09 13:52:15
60.0,2023-11-09 13:52:17
60.1,2023-11-09 13:52:19
60.1,2023-11-09 13:52:21
59.9,2023-11-09 13:52:23
59.9,2023-11-09 13:52:29
59.6,2023-11-09 13:52:31
59.4,2023-11-09 13:52:33
59.2,2023-11-09 13:52:35
59.1,2023-11-09 13:52:37
59.1,2023-11-09 13:52:39
59.1,2023-11-09 13:52:41
59.3,2023-11-09 13:52:43
59.2,2023-11-09 13:52:45
59.3,2023-11-09 13:52:47
59.5,2023-11-09 13:52:49
60.1,2023-11-09 13:52:51
60.4,2023-11-09 13:52:53
60.6,2023-11-09 13:52:59
61.2,2023-11-09 13:53:01
61.2,2023-11-09 13:53:03
61.4,2023-11-09 13:53:05
61.4,2023-11-09 13:53:07
61.4,2023-11-09 13:53:09
61.5,2023-11-09 13:53:11
61.5,2023-11-09 13:53:14
61.6,2023-11-09 13:53:16
61.6,2023-11-09 13:53:18
61.6,2023-11-09 13:53:20
61.6,2023-11-09 13:53:22
61.4,2023-11-09 13:53:24
61.4,2023-11-09 13:53:30
61.6,2023-11-09 13:53:32
61.5,2023-11-09 13:53:34
61.4,2023-11-09 13:53:36
61.3,2023-11-09 13:53:38
61.2,2023-11-09 13:53:40
61.4,2023-11-09 13:53:42
61.4,2023-11-09 13:53:44
61.3,2023-11-09 13:53:46
61.4,2023-11-09 13:53:48
61.4,2023-11-09 13:53:50
61.5,2023-11-09 13:53:52
61.3,2023-11-09 13:53:54
61.4,2023-11-09 13:54:00
61.1,2023-11-09 13:54:02
61.1,2023-11-09 13:54:04
61.0,2023-11-09 13:54:06
61.1,2023-11-09 13:54:08
61.0,2023-11-09 13:54:10
60.8,2023-11-09 13:54:12
60.9,2023-11-09 13:54:14
60.9,2023-11-09 13:54:16
60.9,2023-11-09 13:54:18
60.6,2023-11-09 13:54:20
60.7,2023-11-09 13:54:22
60.8,2023-11-09 13:54:24
60.7,2023-11-09 13:54:30
60.5,2023-11-09 13:54:32
60.5,2023-11-09 13:54:34
60.5,2023-11-09 13:54:36
60.6,2023-11-09 13:54:38
60.6,2023-11-09 13:54:40
60.7,2023-11-09 13:54:42
60.7,2023-11-09 13:54:44
60.7,2023-11-09 13:54:46
60.8,2023-11-09 13:54:48
61.0,2023-11-09 13:54:50
61.2,2023-11-09 13:54:52
61.1,2023-11-09 13:54:54
61.3,2023-11-09 13:55:00
61.6,2023-11-09 13:55:02
61.7,2023-11-09 13:55:04
61.6,2023-11-09 13:55:06
61.6,2023-11-09 13:55:08
61.5,2023-11-09 13:55:10
61.7,2023-11-09 13:55:12
61.8,2023-11-09 13:55:14
61.8,2023-11-09 13:55:16
61.9,2023-11-09 13:55:18
61.8,2023-11-09 13:55:20
61.9,2023-11-09 13:55:22
61.7,2023-11-09 13:55:24
61.9,2023-11-09 13:55:30
61.6,2023-11-09 13:55:32
61.6,2023-11-09 13:55:34
61.7,2023-11-09 13:55:36
61.5,2023-11-09 13:55:38
61.6,2023-11-09 13:55:40
61.7,2023-11-09 13:55:42
61.9,2023-11-09 13:55:44
61.6,2023-11-09 13:55:46
61.7,2023-11-09 13:55:48
61.8,2023-11-09 13:55:50
61.8,2023-11-09 13:55:52
61.8,2023-11-09 13:55:54
61.9,2023-11-09 13:56:00
61.6,2023-11-09 13:56:02
61.9,2023-11-09 13:56:04
62.0,2023-11-09 13:56:06
62.4,2023-11-09 13:56:08
62.4,2023-11-09 13:56:10
62.5,2023-11-09 13:56:12
62.6,2023-11-09 13:56:14
62.5,2023-11-09 13:56:16
62.2,2023-11-09 13:56:18
62.1,2023-11-09 13:56:20
62.0,2023-11-09 13:56:22
61.8,2023-11-09 13:56:24
61.9,2023-11-09 13:56:30
62.2,2023-11-09 13:56:32
62.5,2023-11-09 13:56:34
62.5,2023-11-09 13:56:36
62.6,2023-11-09 13:56:38
62.6,2023-11-09 13:56:40
62.5,2023-11-09 13:56:42
62.4,2023-11-09 13:56:44
62.4,2023-11-09 13:56:46
62.2,2023-11-09 13:56:48
62.3,2023-11-09 13:56:50
62.0,2023-11-09 13:56:52
61.9,2023-11-09 13:56:54
61.8,2023-11-09 13:57:01
61.6,2023-11-09 13:57:02
61.3,2023-11-09 13:57:04
61.3,2023-11-09 13:57:06
61.4,2023-11-09 13:57:08
61.2,2023-11-09 13:57:11
61.1,2023-11-09 13:57:13
61.0,2023-11-09 13:57:15
61.3,2023-11-09 13:57:17
61.5,2023-11-09 13:57:19
61.5,2023-11-09 13:57:21
61.6,2023-11-09 13:57:23
61.7,2023-11-09 13:57:25
61.9,2023-11-09 13:57:31
62.8,2023-11-09 13:57:33
63.2,2023-11-09 13:57:35
63.5,2023-11-09 13:57:37
63.8,2023-11-09 13:57:39
64.0,2023-11-09 13:57:41
64.4,2023-11-09 13:57:43
64.4,2023-11-09 13:57:45
64.9,2023-11-09 13:57:47
64.9,2023-11-09 13:57:49
65.1,2023-11-09 13:57:51
64.9,2023-11-09 13:57:53
64.8,2023-11-09 13:57:55
64.5,2023-11-09 13:58:01
63.8,2023-11-09 13:58:03
63.3,2023-11-09 13:58:05
63.1,2023-11-09 13:58:07
62.9,2023-11-09 13:58:09
62.8,2023-11-09 13:58:11
62.9,2023-11-09 13:58:13
62.9,2023-11-09 13:58:15
62.7,2023-11-09 13:58:17
62.9,2023-11-09 13:58:19
62.8,2023-11-09 13:58:21
63.1,2023-11-09 13:58:23
63.3,2023-11-09 13:58:25
63.6,2023-11-09 13:58:31
63.6,2023-11-09 13:58:33
63.6,2023-11-09 13:58:35
63.6,2023-11-09 13:58:37
63.5,2023-11-09 13:58:39
63.6,2023-11-09 13:58:41
63.7,2023-11-09 13:58:43
63.8,2023-11-09 13:58:45
63.9,2023-11-09 13:58:47
63.8,2023-11-09 13:58:49
64.0,2023-11-09 13:58:51
64.3,2023-11-09 13:58:53
64.6,2023-11-09 13:58:55
65.3,2023-11-09 13:59:01
66.1,2023-11-09 13:59:03
65.7,2023-11-09 13:59:05
66.1,2023-11-09 13:59:07
66.0,2023-11-09 13:59:09
65.7,2023-11-09 13:59:11
65.9,2023-11-09 13:59:13
65.4,2023-11-09 13:59:15
65.1,2023-11-09 13:59:17
64.8,2023-11-09 13:59:19
64.2,2023-11-09 13:59:21
64.0,2023-11-09 13:59:23
63.8,2023-11-09 13:59:25
63.8,2023-11-09 13:59:31
64.6,2023-11-09 13:59:33
64.9,2023-11-09 13:59:35
65.1,2023-11-09 13:59:37
65.1,2023-11-09 13:59:39
64.9,2023-11-09 13:59:41
64.7,2023-11-09 13:59:43
64.6,2023-11-09 13:59:45
64.4,2023-11-09 13:59:47
64.2,2023-11-09 13:59:49
64.1,2023-11-09 13:59:51
64.3,2023-11-09 13:59:53
64.4,2023-11-09 13:59:55
64.3,2023-11-09 14:00:01
64.2,2023-11-09 14:00:03
64.6,2023-11-09 14:00:05
64.5,2023-11-09 14:00:07
64.5,2023-11-09 14:00:09
64.5,2023-11-09 14:00:11
64.4,2023-11-09 14:00:13
64.3,2023-11-09 14:00:15
64.4,2023-11-09 14:00:17
64.5,2023-11-09 14:00:19
64.4,2023-11-09 14:00:21
64.2,2023-11-09 14:00:23
64.0,2023-11-09 14:00:25
64.0,2023-11-09 14:00:31
63.2,2023-11-09 14:00:33
63.6,2023-11-09 14:00:35
63.7,2023-11-09 14:00:37
63.9,2023-11-09 14:00:39
64.0,2023-11-09 14:00:41
64.0,2023-11-09 14:00:43
64.3,2023-11-09 14:00:45
64.5,2023-11-09 14:00:47
64.5,2023-11-09 14:00:49
64.3,2023-11-09 14:00:52
64.1,2023-11-09 14:00:53
64.0,2023-11-09 14:00:56
