,datetime,temp1,temp2,temp3,temp4,temp5,temp6,rh_1,rh_2,moist
3787,01:03:16,,,4.125,,,,79.6,,
3788,01:03:17,,,,5.062,,,,,
3789,01:03:18,,,,,8.125,8.25,79.7,,
3790,01:03:19,4.375,,,,,,,,
3791,01:03:20,,1.625,,,,,79.6,,
3792,01:03:21,,,4.125,,,,,,
3793,01:03:22,,,,5,,,,,
3794,01:03:23,,,,,8.125,,,,
3795,01:03:24,,,,,,8.25,,,
3796,01:03:25,4.437,1.625,,,,,,,
3797,01:03:26,,,4.125,,,,79.6,,
3798,01:03:27,,,,5,,,,,
3799,01:03:28,,,,,8.125,,79.6,,
3800,01:03:29,,,,,,8.25,,,
3801,01:03:30,4.437,,,,,,79.6,,
3802,01:03:31,,1.625,,,,,,,
3803,01:03:32,,,4.125,,,,79.6,,
3804,01:03:33,,,,5,8.125,,,,
3805,01:03:34,,,,,,8.25,79.6,,
3806,01:03:35,4.437,,,,,,,,
3807,01:03:36,,1.625,,,,,79.7,,
3808,01:03:37,,,4.187,,,,,,
3809,01:03:38,,,,5,,,79.5,,
3810,01:03:39,,,,,8.125,,,,
3811,01:03:40,,,,,,8.25,79.6,,
3812,01:03:41,4.437,1.625,,,,,,,
3813,01:03:42,,,4.125,,,,79.7,,
3814,01:03:43,,,,5.062,,,,,
3815,01:03:44,,,,,8.125,,79.6,,
3816,01:03:45,,,,,,8.25,,,
3817,01:03:46,4.5,,,,,,79.7,,
3818,01:03:47,,1.687,,,,,,,
3819,01:03:48,,,4.187,,,,79.6,,
3820,01:03:49,,,,5.062,8.125,,,,
3821,01:03:50,,,,,,8.25,79.7,,
3822,01:03:51,4.5,,,,,,,,
3823,01:03:52,,1.687,,,,,,,
3824,01:03:53,,,4.125,,,,,,
3825,01:03:54,,,,5.062,,,,,
3826,01:03:55,,,,,8.125,,,,
3827,01:03:56,,,,,,8.25,79.6,,
3828,01:03:57,4.5,1.687,,,,,,,
3829,01:03:58,,,4.062,,,,79.6,,
3830,01:03:59,,,,5,,,,,
3831,01:04:00,,,,,8.125,,79.7,,
3832,01:04:01,,,,,,8.25,,,
3833,01:04:02,4.5,,,,,,79.6,,
3834,01:04:03,,1.687,,,,,,,
3835,01:04:04,,,3.937,5,,,79.6,,
3836,01:04:05,,,,,8.125,,,,
3837,01:04:06,,,,,,8.25,79.6,,
3838,01:04:07,4.437,,,,,,,,
3839,01:04:08,,1.687,,,,,79.6,,
3840,01:04:09,,,3.937,,,,,,
3841,01:04:10,,,,5,,,79.6,,
3842,01:04:11,,,,,8.125,,,,
3843,01:04:12,4.437,,,,,8.25,79.6,,
3844,01:04:13,,1.687,,,,,,,
3845,01:04:14,,,3.937,,,,79.6,,
3846,01:04:15,,,,5,,,,,
3847,01:04:16,,,,,8.125,,79.5,,
3848,01:04:17,,,,,,8.25,,,
3849,01:04:18,4.437,,,,,,79.7,,
3850,01:04:19,,1.687,,,,,,,
3851,01:04:20,,,3.875,5,,,79.6,,
3852,01:04:21,,,,,8.125,,,,
3853,01:04:22,,,,,,8.25,,,
3854,01:04:23,4.375,,,,,,,,
3855,01:04:24,,1.75,,,,,,,
3856,01:04:25,,,3.812,,,,,,
3857,01:04:26,,,,5,,,,,
3858,01:04:27,,,,,8.125,8.25,79.6,,
3859,01:04:28,4.375,,,,,,79.5,,
3860,01:04:29,,1.75,,,,,,,
3861,01:04:30,,,3.75,,,,79.5,,
3862,01:04:31,,,,5,,,,,
3863,01:04:32,,,,,8.125,,79.6,,
3864,01:04:33,,,,,,8.25,,,
3865,01:04:34,4.375,,,,,,79.6,,
3866,01:04:35,,1.75,3.75,,,,,,
3867,01:04:36,,,,5,,,79.5,,
3868,01:04:37,,,,,8.125,,,,
3869,01:04:38,,,,,,8.25,79.5,,
3870,01:04:39,4.375,,,,,,,,
3871,01:04:40,,1.75,,,,,79.6,,
3872,01:04:41,,,3.812,,,,,,
3873,01:04:42,,,,5,,,79.5,,
3874,01:04:43,,,,,8.125,8.25,,,
3875,01:04:44,4.312,,,,,,79.6,,
3876,01:04:45,,1.75,,,,,,,
3877,01:04:46,,,3.875,,,,79.6,,
3878,01:04:47,,,,5,,,,,
3879,01:04:48,,,,,8.125,,79.6,,
3880,01:04:49,,,,,,8.25,,,
3881,01:04:50,4.312,,,,,,79.6,,
3882,01:04:51,,1.687,3.937,,,,,,
3883,01:04:52,,,,5,,,,,
3884,01:04:53,,,,,8.125,,,,
3885,01:04:54,,,,,,8.25,,,
3886,01:04:55,4.375,,,,,,,,
3887,01:04:56,,1.687,,,,,,,
3888,01:04:57,,,3.937,,,,79.6,,
3889,01:04:58,,,,5,,,79.6,,
3890,01:04:59,,,,,8.125,,,,
3891,01:05:00,4.312,,,,,8.25,79.5,,
3892,01:05:01,,1.687,,,,,,,
3893,01:05:02,,,3.937,,,,79.5,,
3894,01:05:03,,,,5,,,,,
3895,01:05:04,,,,,8.125,,79.5,,
3896,01:05:05,,,,,,8.25,,,
3897,01:05:06,4.312,,,,,,79.6,,
3898,01:05:07,,1.625,,,,,,,
3899,01:05:08,,,4,5,,,79.5,,
3900,01:05:09,,,,,8.125,,,,
3901,01:05:10,,,,,,8.25,79.5,,
3902,01:05:11,4.375,,,,,,,,
3903,01:05:12,,1.625,,,,,79.5,,
3904,01:05:13,,,4.062,,,,,,
3905,01:05:14,,,,5,,,79.4,,
3906,01:05:15,,,,,8.125,,,,
3907,01:05:16,,,,,,8.25,79.5,,
3908,01:05:17,4.437,1.625,,,,,,,
3909,01:05:18,,,4.062,,,,79.6,,
3910,01:05:19,,,,5,,,,,
3911,01:05:20,,,,,8.125,,79.5,,
3912,01:05:21,,,,,,8.25,,,
3913,01:05:22,4.437,,,,,,,,
3914,01:05:23,,1.625,,,,,,,
3915,01:05:24,,,4.062,,,,,,
3916,01:05:25,,,,5.062,8.125,,,,
3917,01:05:26,,,,,,8.25,,,
3918,01:05:27,4.437,,,,,,79.6,,
3919,01:05:28,,1.625,,,,,79.6,,
3920,01:05:29,,,4.062,,,,,,
3921,01:05:30,,,,5,,,79.5,,
3922,01:05:31,,,,,8.125,,,,
3923,01:05:32,,,,,,8.25,79.6,,
3924,01:05:33,4.437,1.625,,,,,,,
3925,01:05:34,,,4.062,,,,79.7,,
3926,01:05:35,,,,5,,,,,
3927,01:05:36,,,,,8.125,,79.6,,
3928,01:05:37,,,,,,8.25,,,
3929,01:05:38,4.437,,,,,,79.6,,
3930,01:05:39,,1.625,,,,,,,
3931,01:05:40,,,4.062,,,,79.6,,
3932,01:05:41,,,,5,8.125,,,,
3933,01:05:42,,,,,,8.25,79.6,,
3934,01:05:43,4.437,,,,,,,,
3935,01:05:44,,1.625,,,,,79.5,,
3936,01:05:45,,,4.125,,,,,,
3937,01:05:46,,,,5,,,79.5,,
3938,01:05:47,,,,,8.125,,,,
3939,01:05:48,,,,,,8.25,79.5,,
3940,01:05:49,4.437,1.625,,,,,,,
3941,01:05:50,,,4.125,,,,79.6,,
3942,01:05:51,,,,5,,,,,
3943,01:05:52,,,,,8.125,,,,
3944,01:05:53,,,,,,8.25,,,
3945,01:05:54,4.437,,,,,,,,
3946,01:05:55,,1.625,,,,,,,
3947,01:05:56,,,4.125,,,,,,
3948,01:05:57,,,,5,8.125,,79.6,,
3949,01:05:58,,,,,,8.25,79.6,,
3950,01:05:59,4.437,,,,,,,,
3951,01:06:00,,1.625,,,,,79.6,,
3952,01:06:01,,,4.125,,,,,,
3953,01:06:02,,,,5.062,,,79.7,,
3954,01:06:03,,,,,8.125,,,,
3955,01:06:04,,,,,,8.25,79.6,,
3956,01:06:05,4.5,1.625,,,,,,,
3957,01:06:06,,,4.187,,,,79.6,,
3958,01:06:07,,,,5,,,,,
3959,01:06:08,,,,,8.125,,79.5,,
3960,01:06:09,,,,,,8.25,,,
3961,01:06:10,4.5,,,,,,79.6,,
3962,01:06:11,,1.562,,,,,,,
3963,01:06:12,,,4.187,,,,79.5,,
3964,01:06:13,,,,5,8.125,,,,
3965,01:06:14,,,,,,8.25,79.5,,
3966,01:06:15,4.562,,,,,,,,
3967,01:06:16,,1.562,,,,,79.5,,
3968,01:06:17,,,4.187,,,,,,
3969,01:06:18,,,,5,,,79.5,,
3970,01:06:19,,,,,8.125,,,,
3971,01:06:20,,,,,,8.25,79.5,,
3972,01:06:21,4.562,1.562,,,,,,,
3973,01:06:22,,,4.187,,,,,,
3974,01:06:23,,,,5,,,,,
3975,01:06:24,,,,,8.125,,,,
3976,01:06:25,,,,,,8.25,,,
3977,01:06:26,4.562,,,,,,,,
3978,01:06:27,,1.562,,,,,79.6,,
3979,01:06:28,,,4.187,,,,79.5,,
3980,01:06:29,,,,5.062,8.125,,,,
3981,01:06:30,,,,,,8.25,79.5,,
3982,01:06:31,4.625,,,,,,,,
3983,01:06:32,,1.562,,,,,79.4,,
3984,01:06:33,,,4.187,,,,,,
3985,01:06:34,,,,5,,,79.3,,
3986,01:06:35,,,,,8.125,,,,
3987,01:06:36,,,,,,8.25,79.4,,
3988,01:06:37,4.625,1.562,,,,,,,
3989,01:06:38,,,4.187,,,,79.4,,
3990,01:06:39,,,,5.062,,,,,
3991,01:06:40,,,,,8.125,,79.4,,
3992,01:06:41,,,,,,8.25,,,
3993,01:06:42,4.625,,,,,,79.5,,
3994,01:06:43,,1.5,,,,,,,
3995,01:06:44,,,4.187,,,,79.5,,
3996,01:06:45,,,,5,8.125,,,,
3997,01:06:46,,,,,,8.25,79.5,,
3998,01:06:47,4.625,,,,,,,,
3999,01:06:48,,1.562,,,,,79.5,,
4000,01:06:49,,,4.187,,,,,,
4001,01:06:50,,,,5,,,79.5,,
4002,01:06:51,,,,,8.125,,,,
4003,01:06:52,,,,,,8.25,,,
4004,01:06:53,4.687,,,,,,,,
4005,01:06:54,,1.5,,,,,,,
4006,01:06:55,,,4.187,,,,,,
4007,01:06:56,,,,5,8.125,,,,
4008,01:06:57,,,,,,8.25,79.6,,
4009,01:06:58,4.687,,,,,,79.6,,
4010,01:06:59,,1.5,,,,,,,
4011,01:07:00,,,4.25,,,,79.6,,
4012,01:07:01,,,,5,,,,,
4013,01:07:02,,,,,8.125,,79.6,,
4014,01:07:03,4.687,,,,,8.25,,,
4015,01:07:04,,1.5,,,,,79.6,,
4016,01:07:05,,,4.25,,,,,,
4017,01:07:06,,,,5,,,79.6,,
4018,01:07:07,,,,,8.125,,,,
4019,01:07:08,,,,,,8.25,79.7,,
4020,01:07:09,4.75,,,,,,,,
4021,01:07:10,,1.5,,,,,79.6,,
4022,01:07:11,,,4.25,5,,,,,
4023,01:07:12,,,,,8.125,,79.7,,
4024,01:07:13,,,,,,8.25,,,
4025,01:07:14,4.812,,,,,,79.6,,
4026,01:07:15,,1.437,,,,,,,
4027,01:07:16,,,4.25,,,,79.7,,
4028,01:07:17,,,,5.062,,,,,
4029,01:07:18,,,,,8.125,,79.7,,
4030,01:07:19,4.75,,,,,8.25,,,
4031,01:07:20,,1.437,,,,,79.6,,
4032,01:07:21,,,4.312,,,,,,
4033,01:07:22,,,,5,,,,,
4034,01:07:23,,,,,8.125,,,,
4035,01:07:24,,,,,,8.25,,,
4036,01:07:25,4.812,,,,,,,,
4037,01:07:26,,1.437,4.312,,,,,,
4038,01:07:27,,,,5,,,79.8,,
4039,01:07:28,,,,,8.125,,,,
4040,01:07:29,,,,,,8.25,79.6,,
4041,01:07:30,4.812,,,,,,,,
4042,01:07:31,,1.5,,,,,79.8,,
4043,01:07:32,,,4.312,,,,,,
4044,01:07:33,,,,5.062,,,79.7,,
4045,01:07:34,,,,,8.125,,,,
4046,01:07:35,,,,,,8.25,79.6,,
4047,01:07:36,4.812,1.5,,,,,,,
4048,01:07:37,,,4.312,,,,79.7,,
4049,01:07:38,,,,5.062,,,,,
4050,01:07:39,,,,,8.125,,79.8,,
4051,01:07:40,,,,,,8.25,,,
4052,01:07:41,4.75,,,,,,79.7,,
4053,01:07:42,,1.437,,,,,,,
4054,01:07:43,,,4.312,,,,79.8,,
4055,01:07:44,,,,5.062,8.125,,,,
4056,01:07:45,,,,,,8.25,79.9,,
4057,01:07:46,4.75,,,,,,,,
4058,01:07:47,,1.437,,,,,79.8,,
4059,01:07:48,,,4.312,,,,,,
4060,01:07:49,,,,5.062,,,79.8,,
4061,01:07:50,,,,,8.125,,,,
4062,01:07:51,,,,,,8.187,79.9,,
4063,01:07:52,4.687,,,,,,,,
4064,01:07:53,,1.437,,,,,,,
4065,01:07:54,,,4.25,,,,,,
4066,01:07:55,,,,5,8.125,,,,
4067,01:07:56,,,,,,8.187,,,
4068,01:07:57,4.687,,,,,,79.7,,
4069,01:07:58,,1.437,,,,,,,
4070,01:07:59,,,4.25,,,,79.8,,
4071,01:08:00,,,,5,,,,,
4072,01:08:01,,,,,8.125,,79.8,,
4073,01:08:02,,,,,,8.25,,,
4074,01:08:03,4.625,1.437,,,,,79.8,,
4075,01:08:04,,,4.25,,,,,,
4076,01:08:05,,,,5.062,,,79.7,,
4077,01:08:06,,,,,8.125,,,,
4078,01:08:07,,,,,,8.25,79.8,,
4079,01:08:08,4.687,,,,,,,,
4080,01:08:09,,1.437,,,,,79.8,,
4081,01:08:10,,,4.312,,,,,,
4082,01:08:11,,,,5.062,8.125,,79.8,,
4083,01:08:12,,,,,,8.25,,,
4084,01:08:13,4.687,,,,,,79.7,,
4085,01:08:14,,1.437,,,,,,,
4086,01:08:15,,,4.312,,,,79.8,,
4087,01:08:16,,,,5,,,,,
4088,01:08:17,,,,,8.125,,79.7,,
4089,01:08:18,,,,,,8.25,,,
4090,01:08:19,4.75,1.437,,,,,79.7,,
4091,01:08:20,,,4.312,,,,,,
4092,01:08:21,,,,5,,,79.7,,
4093,01:08:22,,,,,8.062,,,,
4094,01:08:23,,,,,,8.25,,,
4095,01:08:24,4.75,,,,,,,,
4096,01:08:25,,1.437,,,,,,,
4097,01:08:26,,,4.312,,,,,,
4098,01:08:27,,,,5,,,,,
4099,01:08:28,,,,,8.125,8.187,79.6,,
4100,01:08:29,4.75,,,,,,79.8,,
4101,01:08:30,,1.437,,,,,,,
4102,01:08:31,,,4.312,,,,79.8,,
4103,01:08:32,,,,5.062,,,,,
4104,01:08:33,,,,,8.125,,79.8,,
4105,01:08:34,,,,,,8.25,,,
4106,01:08:35,4.75,,,,,,79.7,,
4107,01:08:36,,1.437,4.312,,,,,,
4108,01:08:37,,,,5,,,79.7,,
4109,01:08:38,,,,,8.125,,,,
4110,01:08:39,,,,,,8.25,79.7,,
4111,01:08:40,4.75,,,,,,,,
4112,01:08:41,,1.437,,,,,79.8,,
4113,01:08:42,,,4.312,,,,,,
4114,01:08:43,,,,5,8.125,,79.7,,
4115,01:08:44,,,,,,8.25,,,
4116,01:08:45,4.75,,,,,,79.7,,
4117,01:08:46,,1.437,,,,,,,
4118,01:08:47,,,4.312,,,,79.8,,
4119,01:08:48,,,,5,,,,,
4120,01:08:49,,,,,8.125,,79.8,,
4121,01:08:50,,,,,,8.25,,,
4122,01:08:51,4.75,1.5,,,,,79.7,,
4123,01:08:52,,,4.25,,,,,,
4124,01:08:53,,,,5.062,,,,,
4125,01:08:54,,,,,8.125,,,,
4126,01:08:55,,,,,,8.25,,,
4127,01:08:56,4.75,,,,,,,,
4128,01:08:57,,1.437,,,,,,,
4129,01:08:58,,,4.25,,,,79.8,,
4130,01:08:59,,,,5.062,,,79.7,,
4131,01:09:00,,,,,8.125,,,,
4132,01:09:01,4.75,,,,,8.25,79.7,,
4133,01:09:02,,1.437,,,,,,,
4134,01:09:03,,,4.25,,,,79.9,,
4135,01:09:04,,,,5,,,,,
4136,01:09:05,,,,,8.125,,79.8,,
4137,01:09:06,,,,,,8.25,,,
4138,01:09:07,4.687,,,,,,79.7,,
4139,01:09:08,,1.437,,,,,,,
4140,01:09:09,,,4.25,5,,,79.7,,
4141,01:09:10,,,,,8.062,,,,
4142,01:09:11,,,,,,8.25,79.7,,
4143,01:09:12,4.687,,,,,,,,
4144,01:09:13,,1.437,,,,,79.8,,
4145,01:09:14,,,4.25,,,,,,
4146,01:09:15,,,,5,,,79.7,,
4147,01:09:16,,,,,8.125,,,,
4148,01:09:17,4.687,,,,,8.187,79.8,,
4149,01:09:18,,1.437,,,,,,,
4150,01:09:19,,,4.25,,,,79.7,,
4151,01:09:20,,,,5,,,,,
4152,01:09:21,,,,,8.125,,79.7,,
4153,01:09:22,,,,,,8.187,,,
4154,01:09:23,4.625,,,,,,,,
4155,01:09:24,,1.437,,,,,,,
4156,01:09:25,,,4.25,,,,,,
4157,01:09:26,,,,5,8.125,,,,
4158,01:09:27,,,,,,8.25,,,
4159,01:09:28,4.625,,,,,,79.7,,
4160,01:09:29,,1.437,,,,,79.5,,
4161,01:09:30,,,4.25,,,,,,
4162,01:09:31,,,,5.062,,,79.6,,
4163,01:09:32,,,,,8.125,,,,
4164,01:09:33,4.562,,,,,8.25,79.7,,
4165,01:09:34,,1.437,,,,,,,
4166,01:09:35,,,4.25,,,,79.6,,
4167,01:09:36,,,,5.062,,,,,
4168,01:09:37,,,,,8.125,,79.6,,
4169,01:09:38,,,,,,8.25,,,
4170,01:09:39,4.562,,,,,,79.6,,
4171,01:09:40,,1.437,,,,,,,
4172,01:09:41,,,4.25,5,,,79.7,,
4173,01:09:42,,,,,8.125,,,,
4174,01:09:43,,,,,,8.25,79.6,,
4175,01:09:44,4.562,,,,,,,,
4176,01:09:45,,1.437,,,,,79.7,,
4177,01:09:46,,,4.312,,,,,,
4178,01:09:47,,,,5,,,79.6,,
4179,01:09:48,,,,,8.125,,,,
4180,01:09:49,4.625,,,,,8.25,79.6,,
4181,01:09:50,,1.437,,,,,,,
4182,01:09:51,,,4.312,,,,79.6,,
4183,01:09:52,,,,5,,,,,
4184,01:09:53,,,,,8.125,,,,
4185,01:09:54,,,,,,8.25,,,
4186,01:09:55,4.625,,,,,,,,
4187,01:09:56,,1.437,,,,,,,
4188,01:09:57,,,4.25,5,,,,,
4189,01:09:58,,,,,8.125,,79.7,,
4190,01:09:59,,,,,,8.25,79.7,,
4191,01:10:00,4.562,,,,,,,,
4192,01:10:01,,1.437,,,,,79.7,,
4193,01:10:02,,,4.25,,,,,,
4194,01:10:03,,,,5,,,79.6,,
4195,01:10:04,,,,,8.125,,,,
4196,01:10:05,,,,,,8.25,79.6,,
4197,01:10:06,4.562,1.437,,,,,,,
4198,01:10:07,,,4.125,,,,79.6,,
4199,01:10:08,,,,5,,,,,
4200,01:10:09,,,,,8.125,,79.6,,
4201,01:10:10,,,,,,8.25,,,
4202,01:10:11,4.562,,,,,,79.6,,
4203,01:10:12,,1.437,,,,,,,
4204,01:10:13,,,4.062,,,,79.8,,
4205,01:10:14,,,,5.062,8.125,,,,
4206,01:10:15,,,,,,8.25,79.7,,
4207,01:10:16,4.562,,,,,,,,
4208,01:10:17,,1.437,,,,,79.6,,
4209,01:10:18,,,4,,,,,,
4210,01:10:19,,,,5,,,79.6,,
4211,01:10:20,,,,,8.125,,,,
4212,01:10:21,4.5,,,,,8.25,79.6,,
4213,01:10:22,,1.5,,,,,,,
4214,01:10:23,,,4,,,,,,
4215,01:10:24,,,,5,,,,,
4216,01:10:25,,,,,8.125,,,,
4217,01:10:26,,,,,,8.25,,,
4218,01:10:27,4.5,,,,,,,,
4219,01:10:28,,1.5,,,,,79.6,,
4220,01:10:29,,,4,5,,,79.7,,
4221,01:10:30,,,,,8.125,,,,
4222,01:10:31,,,,,,8.25,79.7,,
4223,01:10:32,4.5,,,,,,,,
4224,01:10:33,,1.5,,,,,79.6,,
4225,01:10:34,,,4.062,,,,,,
4226,01:10:35,,,,5,,,79.7,,
4227,01:10:36,,,,,8.125,,,,
4228,01:10:37,,,,,,8.25,79.7,,
4229,01:10:38,4.437,1.5,,,,,,,
4230,01:10:39,,,4.062,,,,79.6,,
4231,01:10:40,,,,5,,,,,
4232,01:10:41,,,,,8.125,,79.7,,
4233,01:10:42,,,,,,8.25,,,
4234,01:10:43,4.437,,,,,,79.7,,
4235,01:10:44,,1.5,,,,,,,
4236,01:10:45,,,4.062,,,,79.6,,
4237,01:10:46,,,,5,,,,,
4238,01:10:47,,,,,8.125,,79.7,,
4239,01:10:48,4.437,,,,,8.25,,,
4240,01:10:49,,1.5,,,,,79.7,,
4241,01:10:50,,,4.125,,,,,,
4242,01:10:51,,,,5,,,79.7,,
4243,01:10:52,,,,,8.125,,,,
4244,01:10:53,,,,,,8.25,,,
4245,01:10:54,4.437,,,,,,,,
4246,01:10:55,,1.5,,,,,,,
4247,01:10:56,,,4.125,,,,,,
4248,01:10:57,,,,5,8.125,,,,
4249,01:10:58,,,,,,8.25,79.6,,
4250,01:10:59,4.437,,,,,,79.6,,
4251,01:11:00,,1.562,,,,,,,
4252,01:11:01,,,4.125,,,,79.7,,
4253,01:11:02,,,,5,,,,,
4254,01:11:03,,,,,8.125,,79.6,,
4255,01:11:04,4.437,,,,,8.187,,,
4256,01:11:05,,1.5,,,,,79.7,,
4257,01:11:06,,,4.125,,,,,,
4258,01:11:07,,,,5,,,79.7,,
4259,01:11:08,,,,,8.125,,,,
4260,01:11:09,,,,,,8.25,79.6,,
4261,01:11:10,4.437,,,,,,,,
4262,01:11:11,,1.5,4.187,,,,79.7,,
4263,01:11:12,,,,5,,,,,
4264,01:11:13,,,,,8.125,,79.7,,
4265,01:11:14,,,,,,8.187,,,
4266,01:11:15,4.5,,,,,,79.7,,
4267,01:11:16,,1.5,,,,,,,
4268,01:11:17,,,4.187,,,,79.7,,
4269,01:11:18,,,,5,,,,,
4270,01:11:19,,,,,8.125,,79.7,,
4271,01:11:20,4.5,,,,,8.25,,,
4272,01:11:21,,1.5,,,,,79.7,,
4273,01:11:22,,,4.187,,,,,,
4274,01:11:23,,,,5,,,,,
4275,01:11:24,,,,,8.125,,,,
4276,01:11:25,,,,,,8.25,,,
4277,01:11:26,4.562,,,,,,,,
4278,01:11:27,,1.5,,,,,,,
4279,01:11:28,,,4.187,5,,,79.6,,
4280,01:11:29,,,,,8.125,,79.8,,
4281,01:11:30,,,,,,8.25,,,
4282,01:11:31,4.562,,,,,,79.7,,
4283,01:11:32,,1.5,,,,,,,
4284,01:11:33,,,4.25,,,,79.8,,
4285,01:11:34,,,,5,,,,,
4286,01:11:35,,,,,8.125,,,,
4287,01:11:36,4.625,,,,,8.25,79.8,,
4288,01:11:37,,1.5,,,,,79.8,,
4289,01:11:38,,,4.25,,,,,,
4290,01:11:39,,,,5,,,,,
4291,01:11:40,,,,,8.125,,79.7,,
4292,01:11:41,,,,,,8.187,,,
4293,01:11:42,4.625,,,,,,79.8,,
4294,01:11:43,,1.437,,,,,,,
4295,01:11:44,,,4.25,5,,,79.7,,
4296,01:11:45,,,,,8.125,,,,
4297,01:11:46,,,,,,8.187,79.8,,
4298,01:11:47,4.625,,,,,,,,
4299,01:11:48,,1.437,,,,,79.8,,
4300,01:11:49,,,4.25,,,,,,
4301,01:11:50,,,,5.062,,,79.7,,
4302,01:11:51,,,,,8.125,,,,
4303,01:11:52,4.625,,,,,8.25,79.7,,
4304,01:11:53,,1.437,,,,,,,
4305,01:11:54,,,4.25,,,,,,
4306,01:11:55,,,,5,,,,,
4307,01:11:56,,,,,8.125,,,,
4308,01:11:57,,,,,,8.25,,,
4309,01:11:58,4.625,,,,,,79.7,,
4310,01:11:59,,1.5,,,,,,,
4311,01:12:00,,,4.25,5,,,79.6,,
4312,01:12:01,,,,,8.125,,,,
4313,01:12:02,,,,,,8.25,79.8,,
4314,01:12:03,4.625,,,,,,,,
4315,01:12:04,,1.437,,,,,79.7,,
4316,01:12:05,,,4.25,,,,,,
4317,01:12:06,,,,5,,,79.6,,
4318,01:12:07,,,,,8.125,8.25,,,
4319,01:12:08,4.625,,,,,,79.7,,
4320,01:12:09,,1.437,,,,,,,
4321,01:12:10,,,4.25,,,,79.7,,
4322,01:12:11,,,,5,,,,,
4323,01:12:12,,,,,8.125,,79.6,,
4324,01:12:13,,,,,,8.25,,,
4325,01:12:14,4.625,,,,,,79.7,,
4326,01:12:15,,1.437,,,,,,,
4327,01:12:16,,,4.25,,,,79.7,,
4328,01:12:17,,,,5,,,,,
4329,01:12:18,,,,,8.125,8.25,79.6,,
4330,01:12:19,4.625,,,,,,,,
4331,01:12:20,,1.437,,,,,79.6,,
4332,01:12:21,,,4.25,,,,,,
4333,01:12:22,,,,5,,,79.6,,
4334,01:12:23,,,,,8.125,,,,
4335,01:12:24,,,,,,8.187,,,
4336,01:12:25,4.562,1.437,,,,,,,
4337,01:12:26,,,4.25,,,,,,
4338,01:12:27,,,,5,,,,,
4339,01:12:28,,,,,8.125,,79.6,,
4340,01:12:29,,,,,,8.25,,,
4341,01:12:30,4.562,,,,,,79.6,,
4342,01:12:31,,1.437,,,,,,,
4343,01:12:32,,,4.25,,,,79.6,,
4344,01:12:33,,,,5,,,,,
4345,01:12:34,,,,,8.125,8.25,79.6,,
4346,01:12:35,4.562,,,,,,,,
4347,01:12:36,,1.437,,,,,79.6,,
4348,01:12:37,,,4.187,,,,,,
4349,01:12:38,,,,5,,,79.7,,
4350,01:12:39,,,,,8.125,,,,
4351,01:12:40,,,,,,8.25,79.6,,
4352,01:12:41,4.5,,,,,,,,
4353,01:12:42,,1.5,,,,,79.5,,
4354,01:12:43,,,4.187,,,,,,
4355,01:12:44,,,,5,8.125,,79.6,,
4356,01:12:45,,,,,,8.25,,,
4357,01:12:46,4.5,,,,,,79.4,,
4358,01:12:47,,1.5,,,,,,,
4359,01:12:48,,,4,,,,79.5,,
4360,01:12:49,,,,5,,,,,
4361,01:12:50,,,,,8.062,,79.5,,
4362,01:12:51,,,,,,8.25,,,
4363,01:12:52,4.5,1.5,,,,,79.6,,
4364,01:12:53,,,4,,,,,,
4365,01:12:54,,,,5,,,,,
4366,01:12:55,,,,,8.062,,,,
4367,01:12:56,,,,,,8.25,,,
4368,01:12:57,4.5,,,,,,,,
4369,01:12:58,,1.562,,,,,,,
4370,01:12:59,,,4,,,,79.6,,
4371,01:13:00,,,,5,,,79.6,,
4372,01:13:01,,,,,8.062,8.25,,,
4373,01:13:02,4.5,,,,,,79.7,,
4374,01:13:03,,1.562,,,,,,,
4375,01:13:04,,,4.062,,,,79.6,,
4376,01:13:05,,,,5,,,,,
4377,01:13:06,,,,,8.125,,79.6,,
4378,01:13:07,,,,,,8.25,,,
4379,01:13:08,4.437,,,,,,79.6,,
4380,01:13:09,,1.562,4.062,,,,,,
4381,01:13:10,,,,5,,,79.6,,
4382,01:13:11,,,,,8.062,,,,
4383,01:13:12,,,,,,8.25,79.6,,
4384,01:13:13,4.437,,,,,,,,
4385,01:13:14,,1.5,,,,,79.7,,
4386,01:13:15,,,4.062,,,,,,
4387,01:13:16,,,,5,,,79.6,,
4388,01:13:17,,,,,8.125,,,,
4389,01:13:18,4.437,,,,,8.25,79.6,,
4390,01:13:19,,1.562,,,,,,,
4391,01:13:20,,,4.062,,,,79.7,,
4392,01:13:21,,,,5,,,,,
4393,01:13:22,,,,,8.125,,79.7,,
4394,01:13:23,,,,,,8.25,,,
4395,01:13:24,4.437,,,,,,,,
4396,01:13:25,,1.5,,,,,,,
4397,01:13:26,,,4,5,,,,,
4398,01:13:27,,,,,8.125,,,,
4399,01:13:28,,,,,,8.25,,,
4400,01:13:29,4.375,,,,,,79.6,,
4401,01:13:30,,1.5,,,,,79.7,,
4402,01:13:31,,,4,,,,,,
4403,01:13:32,,,,5,,,79.6,,
4404,01:13:33,,,,,8.125,,,,
4405,01:13:34,,,,,,8.25,79.8,,
4406,01:13:35,4.375,1.562,,,,,,,
4407,01:13:36,,,4,,,,79.8,,
4408,01:13:37,,,,5,,,,,
4409,01:13:38,,,,,8.125,,79.8,,
4410,01:13:39,,,,,,8.25,,,
4411,01:13:40,4.375,,,,,,79.7,,
