,rh,temps,datetime
22812,96.7,18.4,2023-09-12 00:22:25
22813,96.8,18.4,2023-09-12 00:22:27
22814,96.8,18.4,2023-09-12 00:22:29
22815,96.9,18.5,2023-09-12 00:22:36
22816,96.7,18.4,2023-09-12 00:22:37
22817,96.7,18.5,2023-09-12 00:22:39
22818,96.9,18.5,2023-09-12 00:22:41
22819,96.6,18.5,2023-09-12 00:22:43
22820,96.6,18.4,2023-09-12 00:22:45
22821,96.8,18.4,2023-09-12 00:22:47
22822,96.7,18.4,2023-09-12 00:22:49
22823,96.8,18.5,2023-09-12 00:22:51
22824,96.8,18.5,2023-09-12 00:22:53
22825,96.8,18.4,2023-09-12 00:22:55
22826,96.7,18.5,2023-09-12 00:22:57
22827,96.8,18.5,2023-09-12 00:22:59
22828,96.8,18.4,2023-09-12 00:23:06
22829,96.9,18.4,2023-09-12 00:23:07
22830,96.6,18.5,2023-09-12 00:23:09
22831,96.8,18.4,2023-09-12 00:23:12
22832,96.7,18.5,2023-09-12 00:23:14
22833,96.8,18.4,2023-09-12 00:23:16
22834,96.7,18.4,2023-09-12 00:23:18
22835,96.8,18.4,2023-09-12 00:23:20
22836,96.8,18.5,2023-09-12 00:23:22
22837,96.8,18.5,2023-09-12 00:23:24
22838,96.7,18.5,2023-09-12 00:23:26
22839,96.8,18.5,2023-09-12 00:23:28
22840,96.8,18.5,2023-09-12 00:23:30
22841,96.8,18.5,2023-09-12 00:23:36
22842,96.9,18.4,2023-09-12 00:23:38
22843,96.7,18.5,2023-09-12 00:23:40
22844,96.7,18.4,2023-09-12 00:23:42
22845,96.7,18.5,2023-09-12 00:23:44
22846,96.8,18.4,2023-09-12 00:23:46
22847,96.6,18.4,2023-09-12 00:23:48
22848,96.8,18.5,2023-09-12 00:23:50
22849,96.7,18.5,2023-09-12 00:23:52
22850,96.7,18.4,2023-09-12 00:23:54
22851,96.8,18.5,2023-09-12 00:23:56
22852,96.7,18.5,2023-09-12 00:23:58
22853,96.6,18.4,2023-09-12 00:24:00
22854,96.7,18.4,2023-09-12 00:24:06
22855,96.7,18.4,2023-09-12 00:24:08
22856,96.7,18.5,2023-09-12 00:24:10
22857,96.7,18.4,2023-09-12 00:24:12
22858,96.7,18.4,2023-09-12 00:24:14
22859,96.6,18.4,2023-09-12 00:24:16
22860,96.7,18.5,2023-09-12 00:24:18
22861,96.7,18.5,2023-09-12 00:24:20
22862,96.9,18.3,2023-09-12 00:24:22
22863,96.7,18.5,2023-09-12 00:24:24
22864,96.7,18.5,2023-09-12 00:24:26
22865,96.7,18.4,2023-09-12 00:24:28
22866,96.8,18.5,2023-09-12 00:24:30
22867,96.8,18.5,2023-09-12 00:24:37
22868,96.8,18.4,2023-09-12 00:24:38
22869,96.9,18.4,2023-09-12 00:24:40
22870,96.6,18.4,2023-09-12 00:24:42
22871,96.8,18.5,2023-09-12 00:24:44
22872,96.7,18.4,2023-09-12 00:24:46
22873,96.8,18.4,2023-09-12 00:24:48
22874,96.8,18.4,2023-09-12 00:24:50
22875,96.7,18.5,2023-09-12 00:24:52
22876,96.8,18.4,2023-09-12 00:24:54
22877,96.8,18.4,2023-09-12 00:24:56
22878,96.7,18.4,2023-09-12 00:24:58
22879,96.9,18.4,2023-09-12 00:25:00
22880,96.7,18.5,2023-09-12 00:25:07
22881,96.9,18.4,2023-09-12 00:25:08
22882,96.8,18.4,2023-09-12 00:25:10
22883,96.7,18.5,2023-09-12 00:25:12
22884,96.8,18.5,2023-09-12 00:25:14
22885,96.7,18.4,2023-09-12 00:25:16
22886,96.7,18.4,2023-09-12 00:25:18
22887,96.7,18.5,2023-09-12 00:25:20
22888,96.9,18.4,2023-09-12 00:25:22
22889,96.7,18.5,2023-09-12 00:25:24
22890,96.8,18.5,2023-09-12 00:25:26
22891,96.8,18.5,2023-09-12 00:25:28
22892,96.7,18.4,2023-09-12 00:25:30
22893,96.8,18.5,2023-09-12 00:25:37
22894,96.8,18.5,2023-09-12 00:25:38
22895,96.8,18.4,2023-09-12 00:25:40
22896,96.9,18.4,2023-09-12 00:25:42
22897,96.8,18.4,2023-09-12 00:25:44
22898,96.8,18.4,2023-09-12 00:25:46
22899,96.7,18.4,2023-09-12 00:25:48
22900,96.8,18.4,2023-09-12 00:25:50
22901,96.9,18.5,2023-09-12 00:25:52
22902,96.7,18.4,2023-09-12 00:25:54
22903,96.7,18.4,2023-09-12 00:25:56
22904,96.7,18.4,2023-09-12 00:25:58
22905,96.6,18.4,2023-09-12 00:26:00
22906,96.7,18.4,2023-09-12 00:26:07
22907,96.7,18.5,2023-09-12 00:26:08
22908,96.8,18.5,2023-09-12 00:26:11
22909,96.9,18.4,2023-09-12 00:26:13
22910,96.7,18.5,2023-09-12 00:26:15
22911,97.0,18.5,2023-09-12 00:26:17
22912,96.9,18.4,2023-09-12 00:26:19
22913,96.7,18.4,2023-09-12 00:26:21
22914,96.8,18.5,2023-09-12 00:26:24
22915,96.8,18.4,2023-09-12 00:26:25
22916,96.9,18.5,2023-09-12 00:26:27
22917,96.9,18.5,2023-09-12 00:26:29
22918,96.8,18.4,2023-09-12 00:26:37
22919,96.6,18.4,2023-09-12 00:26:39
22920,96.8,18.4,2023-09-12 00:26:42
22921,96.7,18.4,2023-09-12 00:26:43
22922,96.8,18.4,2023-09-12 00:26:46
22923,96.8,18.5,2023-09-12 00:26:47
22924,96.7,18.4,2023-09-12 00:26:50
22925,96.7,18.4,2023-09-12 00:26:51
22926,96.7,18.5,2023-09-12 00:26:54
22927,96.7,18.5,2023-09-12 00:26:55
22928,96.7,18.4,2023-09-12 00:26:58
22929,96.9,18.4,2023-09-12 00:26:59
22930,96.9,18.4,2023-09-12 00:27:07
22931,96.8,18.4,2023-09-12 00:27:09
22932,96.9,18.4,2023-09-12 00:27:12
22933,96.7,18.4,2023-09-12 00:27:13
22934,96.8,18.4,2023-09-12 00:27:16
22935,96.8,18.4,2023-09-12 00:27:17
22936,96.8,18.4,2023-09-12 00:27:20
22937,96.8,18.4,2023-09-12 00:27:21
22938,96.9,18.4,2023-09-12 00:27:24
22939,96.8,18.4,2023-09-12 00:27:25
22940,96.9,18.4,2023-09-12 00:27:28
22941,96.8,18.3,2023-09-12 00:27:29
22942,96.8,18.4,2023-09-12 00:27:37
22943,96.9,18.4,2023-09-12 00:27:40
22944,96.8,18.4,2023-09-12 00:27:41
22945,96.9,18.4,2023-09-12 00:27:44
22946,96.8,18.4,2023-09-12 00:27:45
22947,96.6,18.4,2023-09-12 00:27:48
22948,96.8,18.3,2023-09-12 00:27:49
22949,96.8,18.4,2023-09-12 00:27:52
22950,96.8,18.4,2023-09-12 00:27:53
22951,96.8,18.3,2023-09-12 00:27:56
22952,96.7,18.4,2023-09-12 00:27:57
22953,96.8,18.4,2023-09-12 00:28:00
22954,96.7,18.4,2023-09-12 00:28:01
22955,96.7,18.4,2023-09-12 00:28:07
22956,96.9,18.4,2023-09-12 00:28:10
22957,96.9,18.4,2023-09-12 00:28:11
22958,96.8,18.4,2023-09-12 00:28:14
22959,96.9,18.4,2023-09-12 00:28:15
22960,96.7,18.4,2023-09-12 00:28:18
22961,96.9,18.4,2023-09-12 00:28:19
22962,96.9,18.5,2023-09-12 00:28:22
22963,96.7,18.4,2023-09-12 00:28:23
22964,96.8,18.4,2023-09-12 00:28:26
22965,96.8,18.4,2023-09-12 00:28:27
22966,96.8,18.4,2023-09-12 00:28:30
22967,96.9,18.4,2023-09-12 00:28:31
22968,96.7,18.4,2023-09-12 00:28:38
22969,96.6,18.5,2023-09-12 00:28:40
22970,96.8,18.4,2023-09-12 00:28:41
22971,96.8,18.4,2023-09-12 00:28:44
22972,96.8,18.4,2023-09-12 00:28:45
22973,96.7,18.4,2023-09-12 00:28:48
22974,96.7,18.4,2023-09-12 00:28:49
22975,96.7,18.4,2023-09-12 00:28:52
22976,96.7,18.4,2023-09-12 00:28:53
22977,96.8,18.4,2023-09-12 00:28:56
22978,96.9,18.4,2023-09-12 00:28:57
22979,96.8,18.4,2023-09-12 00:29:00
22980,96.8,18.4,2023-09-12 00:29:01
22981,96.7,18.4,2023-09-12 00:29:08
22982,96.7,18.4,2023-09-12 00:29:10
22983,96.8,18.4,2023-09-12 00:29:11
22984,96.9,18.4,2023-09-12 00:29:14
22985,96.8,18.4,2023-09-12 00:29:15
22986,96.8,18.4,2023-09-12 00:29:18
22987,96.7,18.4,2023-09-12 00:29:19
22988,96.8,18.4,2023-09-12 00:29:22
22989,96.8,18.4,2023-09-12 00:29:23
22990,96.8,18.5,2023-09-12 00:29:26
22991,96.8,18.4,2023-09-12 00:29:28
22992,96.7,18.5,2023-09-12 00:29:30
22993,96.8,18.4,2023-09-12 00:29:32
22994,96.8,18.4,2023-09-12 00:29:38
22995,96.8,18.4,2023-09-12 00:29:39
22996,96.7,18.4,2023-09-12 00:29:42
22997,96.8,18.4,2023-09-12 00:29:44
22998,96.8,18.4,2023-09-12 00:29:46
22999,96.8,18.4,2023-09-12 00:29:48
23000,96.8,18.4,2023-09-12 00:29:50
23001,96.7,18.4,2023-09-12 00:29:52
23002,96.7,18.4,2023-09-12 00:29:54
23003,96.8,18.4,2023-09-12 00:29:56
23004,96.8,18.4,2023-09-12 00:29:58
23005,96.7,18.4,2023-09-12 00:30:00
23006,96.8,18.4,2023-09-12 00:30:08
23007,96.8,18.4,2023-09-12 00:30:10
23008,96.9,18.4,2023-09-12 00:30:12
23009,96.9,18.4,2023-09-12 00:30:14
23010,96.8,18.4,2023-09-12 00:30:16
23011,96.8,18.5,2023-09-12 00:30:18
23012,96.8,18.4,2023-09-12 00:30:20
23013,96.6,18.4,2023-09-12 00:30:22
23014,96.8,18.5,2023-09-12 00:30:24
23015,96.8,18.4,2023-09-12 00:30:27
23016,96.8,18.4,2023-09-12 00:30:28
23017,96.7,18.4,2023-09-12 00:30:31
23018,96.7,18.5,2023-09-12 00:30:32
23019,96.9,18.4,2023-09-12 00:30:38
23020,96.7,18.4,2023-09-12 00:30:41
23021,96.8,18.4,2023-09-12 00:30:42
23022,96.8,18.4,2023-09-12 00:30:45
23023,96.7,18.4,2023-09-12 00:30:46
23024,96.7,18.4,2023-09-12 00:30:49
23025,96.8,18.4,2023-09-12 00:30:50
23026,96.7,18.4,2023-09-12 00:30:53
23027,96.8,18.4,2023-09-12 00:30:54
23028,96.9,18.4,2023-09-12 00:30:57
23029,96.9,18.4,2023-09-12 00:30:58
23030,96.8,18.4,2023-09-12 00:31:01
23031,96.9,18.5,2023-09-12 00:31:02
23032,96.7,18.4,2023-09-12 00:31:08
23033,96.7,18.4,2023-09-12 00:31:11
23034,96.8,18.4,2023-09-12 00:31:12
23035,97.0,18.3,2023-09-12 00:31:15
23036,96.8,18.5,2023-09-12 00:31:16
23037,96.9,18.5,2023-09-12 00:31:19
23038,96.8,18.4,2023-09-12 00:31:20
23039,96.8,18.4,2023-09-12 00:31:23
23040,96.8,18.4,2023-09-12 00:31:24
23041,96.9,18.4,2023-09-12 00:31:27
23042,96.8,18.5,2023-09-12 00:31:28
23043,96.7,18.4,2023-09-12 00:31:31
23044,96.9,18.4,2023-09-12 00:31:32
23045,96.7,18.3,2023-09-12 00:31:38
23046,96.8,18.4,2023-09-12 00:31:41
23047,96.7,18.4,2023-09-12 00:31:42
23048,96.8,18.4,2023-09-12 00:31:45
23049,96.9,18.4,2023-09-12 00:31:46
23050,96.9,18.4,2023-09-12 00:31:49
23051,96.7,18.4,2023-09-12 00:31:50
23052,96.8,18.4,2023-09-12 00:31:53
23053,96.7,18.4,2023-09-12 00:31:54
23054,96.7,18.4,2023-09-12 00:31:57
23055,96.9,18.4,2023-09-12 00:31:58
23056,96.8,18.4,2023-09-12 00:32:01
23057,96.7,18.4,2023-09-12 00:32:02
23058,96.9,18.4,2023-09-12 00:32:08
23059,96.9,18.4,2023-09-12 00:32:11
23060,96.8,18.4,2023-09-12 00:32:12
23061,96.8,18.4,2023-09-12 00:32:15
23062,96.8,18.4,2023-09-12 00:32:16
23063,96.9,18.4,2023-09-12 00:32:19
23064,96.7,18.3,2023-09-12 00:32:20
23065,96.9,18.4,2023-09-12 00:32:23
23066,96.9,18.4,2023-09-12 00:32:24
23067,96.8,18.4,2023-09-12 00:32:27
23068,96.8,18.4,2023-09-12 00:32:28
23069,96.8,18.3,2023-09-12 00:32:31
23070,96.9,18.4,2023-09-12 00:32:32
23071,96.7,18.3,2023-09-12 00:32:39
23072,96.8,18.4,2023-09-12 00:32:41
23073,96.7,18.4,2023-09-12 00:32:42
23074,96.6,18.3,2023-09-12 00:32:45
23075,96.7,18.4,2023-09-12 00:32:46
23076,96.7,18.4,2023-09-12 00:32:49
23077,96.7,18.5,2023-09-12 00:32:50
23078,96.7,18.4,2023-09-12 00:32:53
23079,96.6,18.4,2023-09-12 00:32:54
23080,96.8,18.3,2023-09-12 00:32:57
23081,96.9,18.4,2023-09-12 00:32:58
23082,96.9,18.5,2023-09-12 00:33:01
23083,96.7,18.4,2023-09-12 00:33:02
23084,96.6,18.4,2023-09-12 00:33:09
23085,96.9,18.4,2023-09-12 00:33:11
23086,96.7,18.3,2023-09-12 00:33:12
23087,96.6,18.4,2023-09-12 00:33:15
23088,96.7,18.4,2023-09-12 00:33:16
23089,96.8,18.3,2023-09-12 00:33:19
23090,96.8,18.4,2023-09-12 00:33:21
23091,96.7,18.4,2023-09-12 00:33:23
23092,96.8,18.3,2023-09-12 00:33:25
23093,96.8,18.4,2023-09-12 00:33:27
23094,96.8,18.5,2023-09-12 00:33:29
23095,96.8,18.4,2023-09-12 00:33:31
23096,96.9,18.4,2023-09-12 00:33:33
23097,96.6,18.4,2023-09-12 00:33:39
23098,96.9,18.3,2023-09-12 00:33:41
23099,96.7,18.4,2023-09-12 00:33:43
23100,96.9,18.4,2023-09-12 00:33:45
23101,96.9,18.4,2023-09-12 00:33:47
23102,96.7,18.4,2023-09-12 00:33:49
23103,96.8,18.4,2023-09-12 00:33:51
23104,96.7,18.3,2023-09-12 00:33:53
23105,96.9,18.4,2023-09-12 00:33:55
23106,96.8,18.4,2023-09-12 00:33:57
23107,96.7,18.4,2023-09-12 00:33:59
23108,96.9,18.4,2023-09-12 00:34:01
23109,96.8,18.4,2023-09-12 00:34:03
23110,96.8,18.5,2023-09-12 00:34:09
23111,96.8,18.4,2023-09-12 00:34:11
23112,96.8,18.4,2023-09-12 00:34:13
23113,96.7,18.4,2023-09-12 00:34:15
23114,96.8,18.4,2023-09-12 00:34:17
23115,96.8,18.4,2023-09-12 00:34:19
23116,96.7,18.4,2023-09-12 00:34:21
23117,96.8,18.4,2023-09-12 00:34:24
23118,96.8,18.4,2023-09-12 00:34:25
23119,96.8,18.3,2023-09-12 00:34:28
23120,96.8,18.4,2023-09-12 00:34:29
23121,96.9,18.4,2023-09-12 00:34:32
23122,96.8,18.4,2023-09-12 00:34:33
23123,96.8,18.4,2023-09-12 00:34:39
23124,96.8,18.4,2023-09-12 00:34:42
23125,96.8,18.4,2023-09-12 00:34:43
23126,96.9,18.3,2023-09-12 00:34:46
23127,96.6,18.5,2023-09-12 00:34:47
23128,96.8,18.4,2023-09-12 00:34:50
23129,96.8,18.4,2023-09-12 00:34:51
23130,96.8,18.4,2023-09-12 00:34:54
23131,96.7,18.4,2023-09-12 00:34:55
23132,96.7,18.4,2023-09-12 00:34:58
23133,96.7,18.4,2023-09-12 00:34:59
23134,96.6,18.4,2023-09-12 00:35:02
23135,96.8,18.4,2023-09-12 00:35:03
23136,96.7,18.3,2023-09-12 00:35:09
23137,96.8,18.4,2023-09-12 00:35:12
23138,96.8,18.4,2023-09-12 00:35:13
23139,96.7,18.4,2023-09-12 00:35:16
23140,96.8,18.4,2023-09-12 00:35:17
23141,96.8,18.4,2023-09-12 00:35:20
23142,96.7,18.3,2023-09-12 00:35:21
23143,96.7,18.4,2023-09-12 00:35:24
23144,96.7,18.3,2023-09-12 00:35:25
23145,96.8,18.4,2023-09-12 00:35:28
23146,96.8,18.3,2023-09-12 00:35:29
23147,96.8,18.4,2023-09-12 00:35:32
23148,96.8,18.4,2023-09-12 00:35:33
23149,96.9,18.3,2023-09-12 00:35:39
23150,96.7,18.3,2023-09-12 00:35:42
23151,96.7,18.4,2023-09-12 00:35:43
23152,96.7,18.4,2023-09-12 00:35:46
23153,96.7,18.4,2023-09-12 00:35:47
23154,96.8,18.4,2023-09-12 00:35:50
23155,96.8,18.4,2023-09-12 00:35:51
23156,96.8,18.4,2023-09-12 00:35:54
23157,96.9,18.4,2023-09-12 00:35:55
23158,96.8,18.4,2023-09-12 00:35:58
23159,96.8,18.4,2023-09-12 00:35:59
23160,96.7,18.4,2023-09-12 00:36:02
23161,96.8,18.4,2023-09-12 00:36:03
23162,96.9,18.4,2023-09-12 00:36:09
23163,96.8,18.4,2023-09-12 00:36:12
23164,96.6,18.4,2023-09-12 00:36:13
23165,96.8,18.3,2023-09-12 00:36:16
23166,96.8,18.4,2023-09-12 00:36:17
23167,96.9,18.3,2023-09-12 00:36:20
23168,96.7,18.4,2023-09-12 00:36:21
23169,96.9,18.4,2023-09-12 00:36:24
23170,97.0,18.3,2023-09-12 00:36:25
23171,96.6,18.3,2023-09-12 00:36:28
23172,96.7,18.4,2023-09-12 00:36:29
23173,96.8,18.3,2023-09-12 00:36:32
23174,96.9,18.4,2023-09-12 00:36:33
23175,96.7,18.4,2023-09-12 00:36:40
23176,96.6,18.4,2023-09-12 00:36:42
23177,96.9,18.4,2023-09-12 00:36:44
23178,96.6,18.4,2023-09-12 00:36:46
23179,96.8,18.4,2023-09-12 00:36:48
23180,96.8,18.3,2023-09-12 00:36:50
23181,96.8,18.5,2023-09-12 00:36:52
23182,96.6,18.4,2023-09-12 00:36:54
23183,96.8,18.4,2023-09-12 00:36:56
23184,96.8,18.4,2023-09-12 00:36:58
23185,96.8,18.4,2023-09-12 00:37:00
23186,96.9,18.3,2023-09-12 00:37:02
23187,96.8,18.4,2023-09-12 00:37:04
23188,96.7,18.4,2023-09-12 00:37:10
23189,96.7,18.4,2023-09-12 00:37:12
23190,96.7,18.4,2023-09-12 00:37:14
23191,96.7,18.4,2023-09-12 00:37:16
23192,96.7,18.4,2023-09-12 00:37:18
23193,96.9,18.4,2023-09-12 00:37:20
23194,96.8,18.4,2023-09-12 00:37:22
23195,96.9,18.3,2023-09-12 00:37:24
23196,96.8,18.4,2023-09-12 00:37:26
23197,96.6,18.3,2023-09-12 00:37:28
23198,96.7,18.3,2023-09-12 00:37:30
23199,96.7,18.4,2023-09-12 00:37:32
23200,96.8,18.4,2023-09-12 00:37:34
23201,96.7,18.4,2023-09-12 00:37:40
23202,96.7,18.4,2023-09-12 00:37:42
23203,96.8,18.3,2023-09-12 00:37:44
23204,96.7,18.4,2023-09-12 00:37:46
23205,96.9,18.3,2023-09-12 00:37:48
23206,96.7,18.3,2023-09-12 00:37:50
23207,96.7,18.4,2023-09-12 00:37:52
23208,96.8,18.4,2023-09-12 00:37:54
23209,96.9,18.4,2023-09-12 00:37:56
23210,96.9,18.4,2023-09-12 00:37:58
23211,96.8,18.4,2023-09-12 00:38:00
23212,96.8,18.3,2023-09-12 00:38:02
23213,96.8,18.4,2023-09-12 00:38:04
23214,96.7,18.3,2023-09-12 00:38:10
23215,96.6,18.4,2023-09-12 00:38:12
23216,96.8,18.4,2023-09-12 00:38:14
23217,96.8,18.4,2023-09-12 00:38:16
23218,96.8,18.4,2023-09-12 00:38:18
23219,96.7,18.4,2023-09-12 00:38:20
23220,96.8,18.4,2023-09-12 00:38:22
23221,96.7,18.4,2023-09-12 00:38:25
23222,96.6,18.4,2023-09-12 00:38:26
23223,96.7,18.4,2023-09-12 00:38:29
23224,96.8,18.4,2023-09-12 00:38:30
23225,96.7,18.4,2023-09-12 00:38:33
23226,96.8,18.4,2023-09-12 00:38:34
23227,96.7,18.3,2023-09-12 00:38:40
23228,96.8,18.4,2023-09-12 00:38:43
23229,96.7,18.3,2023-09-12 00:38:44
23230,96.7,18.4,2023-09-12 00:38:47
23231,96.8,18.3,2023-09-12 00:38:48
23232,96.6,18.4,2023-09-12 00:38:51
23233,96.7,18.4,2023-09-12 00:38:52
23234,96.8,18.3,2023-09-12 00:38:55
23235,96.7,18.3,2023-09-12 00:38:56
23236,96.8,18.4,2023-09-12 00:38:59
23237,96.6,18.4,2023-09-12 00:39:00
23238,96.9,18.4,2023-09-12 00:39:03
23239,96.7,18.4,2023-09-12 00:39:04
23240,96.7,18.3,2023-09-12 00:39:10
23241,96.7,18.4,2023-09-12 00:39:13
23242,96.7,18.4,2023-09-12 00:39:14
23243,96.8,18.4,2023-09-12 00:39:17
23244,96.7,18.4,2023-09-12 00:39:18
23245,96.6,18.4,2023-09-12 00:39:21
23246,96.8,18.4,2023-09-12 00:39:22
23247,96.9,18.3,2023-09-12 00:39:25
23248,96.7,18.4,2023-09-12 00:39:26
23249,96.7,18.4,2023-09-12 00:39:29
23250,96.9,18.4,2023-09-12 00:39:30
23251,96.7,18.3,2023-09-12 00:39:33
23252,96.5,18.4,2023-09-12 00:39:34
23253,96.8,18.4,2023-09-12 00:39:40
23254,96.6,18.4,2023-09-12 00:39:43
23255,96.8,18.4,2023-09-12 00:39:44
23256,96.8,18.4,2023-09-12 00:39:47
23257,96.8,18.4,2023-09-12 00:39:48
23258,96.7,18.4,2023-09-12 00:39:51
23259,96.8,18.4,2023-09-12 00:39:52
23260,96.7,18.3,2023-09-12 00:39:55
23261,96.8,18.4,2023-09-12 00:39:56
23262,96.7,18.4,2023-09-12 00:39:59
23263,96.8,18.4,2023-09-12 00:40:00
23264,96.7,18.4,2023-09-12 00:40:03
23265,96.7,18.4,2023-09-12 00:40:04
23266,96.7,18.4,2023-09-12 00:40:11
23267,96.7,18.3,2023-09-12 00:40:13
23268,96.7,18.3,2023-09-12 00:40:15
23269,96.7,18.4,2023-09-12 00:40:17
23270,96.7,18.4,2023-09-12 00:40:19
23271,96.7,18.5,2023-09-12 00:40:21
23272,96.8,18.4,2023-09-12 00:40:23
23273,96.7,18.4,2023-09-12 00:40:25
23274,96.8,18.3,2023-09-12 00:40:27
23275,96.6,18.3,2023-09-12 00:40:29
23276,96.6,18.4,2023-09-12 00:40:31
23277,96.6,18.3,2023-09-12 00:40:33
23278,96.8,18.4,2023-09-12 00:40:35
23279,96.7,18.4,2023-09-12 00:40:41
23280,96.7,18.3,2023-09-12 00:40:43
23281,96.6,18.4,2023-09-12 00:40:45
23282,96.7,18.4,2023-09-12 00:40:47
23283,96.7,18.4,2023-09-12 00:40:49
23284,96.8,18.4,2023-09-12 00:40:51
23285,96.9,18.4,2023-09-12 00:40:53
23286,96.6,18.4,2023-09-12 00:40:55
23287,96.7,18.3,2023-09-12 00:40:57
23288,96.7,18.4,2023-09-12 00:40:59
23289,96.7,18.4,2023-09-12 00:41:01
23290,96.8,18.4,2023-09-12 00:41:03
23291,96.8,18.4,2023-09-12 00:41:05
23292,96.7,18.4,2023-09-12 00:41:11
23293,96.7,18.3,2023-09-12 00:41:13
23294,96.8,18.4,2023-09-12 00:41:15
23295,96.6,18.3,2023-09-12 00:41:17
23296,96.8,18.4,2023-09-12 00:41:19
23297,96.7,18.4,2023-09-12 00:41:21
23298,96.7,18.4,2023-09-12 00:41:23
23299,96.8,18.3,2023-09-12 00:41:25
23300,96.7,18.3,2023-09-12 00:41:27
23301,96.8,18.3,2023-09-12 00:41:29
23302,96.7,18.3,2023-09-12 00:41:31
23303,96.7,18.4,2023-09-12 00:41:33
23304,96.8,18.4,2023-09-12 00:41:35
23305,96.7,18.4,2023-09-12 00:41:41
23306,96.8,18.4,2023-09-12 00:41:43
23307,96.7,18.4,2023-09-12 00:41:45
23308,96.7,18.4,2023-09-12 00:41:47
23309,96.8,18.3,2023-09-12 00:41:49
23310,96.7,18.4,2023-09-12 00:41:51
23311,96.7,18.3,2023-09-12 00:41:53
23312,96.7,18.4,2023-09-12 00:41:55
23313,96.7,18.4,2023-09-12 00:41:57
23314,96.6,18.3,2023-09-12 00:41:59
23315,96.7,18.3,2023-09-12 00:42:01
23316,96.8,18.4,2023-09-12 00:42:03
23317,96.7,18.4,2023-09-12 00:42:05
23318,96.8,18.4,2023-09-12 00:42:11
23319,96.6,18.4,2023-09-12 00:42:13
23320,96.7,18.4,2023-09-12 00:42:15
23321,96.6,18.3,2023-09-12 00:42:18
23322,96.6,18.4,2023-09-12 00:42:19
23323,96.6,18.3,2023-09-12 00:42:22
23324,96.7,18.3,2023-09-12 00:42:23
23325,96.7,18.4,2023-09-12 00:42:26
23326,96.9,18.3,2023-09-12 00:42:27
23327,96.8,18.3,2023-09-12 00:42:30
23328,96.9,18.4,2023-09-12 00:42:31
23329,96.9,18.3,2023-09-12 00:42:34
23330,96.7,18.3,2023-09-12 00:42:35
23331,96.6,18.3,2023-09-12 00:42:41
23332,96.7,18.4,2023-09-12 00:42:44
23333,96.8,18.4,2023-09-12 00:42:45
23334,96.7,18.3,2023-09-12 00:42:48
23335,96.7,18.3,2023-09-12 00:42:49
23336,96.7,18.4,2023-09-12 00:42:52
23337,96.8,18.3,2023-09-12 00:42:53
23338,96.8,18.4,2023-09-12 00:42:56
23339,96.7,18.3,2023-09-12 00:42:57
23340,96.7,18.4,2023-09-12 00:43:00
23341,96.8,18.4,2023-09-12 00:43:01
23342,96.7,18.3,2023-09-12 00:43:04
23343,96.9,18.3,2023-09-12 00:43:05
23344,96.7,18.4,2023-09-12 00:43:11
23345,96.8,18.3,2023-09-12 00:43:14
23346,96.7,18.4,2023-09-12 00:43:15
23347,96.8,18.3,2023-09-12 00:43:18
23348,96.7,18.3,2023-09-12 00:43:19
23349,96.7,18.4,2023-09-12 00:43:22
23350,96.7,18.4,2023-09-12 00:43:23
23351,96.8,18.3,2023-09-12 00:43:26
23352,96.8,18.4,2023-09-12 00:43:28
23353,96.7,18.3,2023-09-12 00:43:30
23354,96.7,18.3,2023-09-12 00:43:32
23355,96.8,18.3,2023-09-12 00:43:34
23356,96.8,18.4,2023-09-12 00:43:36
23357,96.7,18.4,2023-09-12 00:43:42
23358,96.8,18.4,2023-09-12 00:43:44
23359,96.7,18.4,2023-09-12 00:43:46
23360,96.8,18.3,2023-09-12 00:43:48
23361,96.6,18.3,2023-09-12 00:43:50
23362,96.7,18.3,2023-09-12 00:43:52
23363,96.8,18.4,2023-09-12 00:43:54
23364,96.8,18.3,2023-09-12 00:43:56
23365,96.7,18.3,2023-09-12 00:43:58
23366,96.8,18.3,2023-09-12 00:44:00
23367,96.8,18.3,2023-09-12 00:44:02
23368,96.8,18.4,2023-09-12 00:44:04
23369,96.7,18.3,2023-09-12 00:44:06
23370,96.8,18.4,2023-09-12 00:44:12
23371,96.6,18.4,2023-09-12 00:44:14
23372,96.8,18.4,2023-09-12 00:44:16
23373,96.8,18.3,2023-09-12 00:44:18
23374,96.9,18.4,2023-09-12 00:44:20
23375,96.6,18.3,2023-09-12 00:44:22
23376,96.8,18.4,2023-09-12 00:44:24
23377,96.6,18.3,2023-09-12 00:44:26
23378,96.6,18.4,2023-09-12 00:44:28
23379,96.8,18.3,2023-09-12 00:44:30
23380,96.8,18.3,2023-09-12 00:44:32
23381,96.8,18.4,2023-09-12 00:44:34
23382,96.7,18.4,2023-09-12 00:44:36
23383,96.8,18.3,2023-09-12 00:44:42
23384,96.7,18.4,2023-09-12 00:44:44
23385,96.7,18.4,2023-09-12 00:44:46
23386,96.6,18.3,2023-09-12 00:44:48
23387,96.6,18.3,2023-09-12 00:44:50
23388,96.8,18.4,2023-09-12 00:44:52
23389,96.6,18.3,2023-09-12 00:44:54
23390,96.5,18.3,2023-09-12 00:44:56
23391,96.8,18.3,2023-09-12 00:44:58
23392,96.7,18.3,2023-09-12 00:45:00
23393,96.8,18.4,2023-09-12 00:45:02
